delivery_id,order_id,delivery_status,delivery_time,rider_id
7210,936,Not Delivered,0:36:18,5
7211,1264,Delivered,14:46:15,16
7212,9924,Delivered,9:32:43,31
7213,9395,Delivered,22:17:56,21
7214,3371,Not Delivered,21:52:15,18
7215,9238,Not Delivered,18:37:26,29
7216,2320,Not Delivered,5:10:12,19
7217,7950,Delivered,14:22:24,28
7218,7151,Not Delivered,22:20:39,25
7219,371,Delivered,11:46:21,28
7220,5785,Not Delivered,0:42:50,2
7221,3259,Delivered,20:53:16,2
7222,8915,Delivered,4:13:47,24
7223,2179,Delivered,11:3:15,20
7224,9094,Not Delivered,12:13:39,17
7225,4110,Not Delivered,0:39:3,33
7226,7477,Not Delivered,8:42:11,15
7227,4342,Not Delivered,21:41:39,14
7228,4645,Not Delivered,6:54:30,33
7229,5815,Delivered,1:26:16,6
7230,2840,Not Delivered,2:37:42,29
7231,4118,Not Delivered,2:12:57,34
7232,1698,Not Delivered,11:49:19,26
7233,1642,Not Delivered,23:3:36,29
7234,225,Not Delivered,19:53:47,33
7235,6204,Not Delivered,10:3:35,3
7236,2192,Delivered,6:27:1,27
7237,4014,Delivered,19:43:48,32
7238,5198,Not Delivered,19:14:52,30
7239,3179,Not Delivered,4:42:5,1
7240,2944,Delivered,9:18:35,33
7241,4674,Delivered,1:11:21,4
7242,3649,Not Delivered,14:35:3,17
7243,559,Delivered,18:17:13,33
7244,3713,Not Delivered,19:40:32,30
7245,2980,Delivered,2:50:39,23
7246,1618,Delivered,6:32:31,22
7247,4515,Delivered,1:30:44,19
7248,7581,Delivered,10:54:19,29
7249,7919,Not Delivered,9:31:56,5
7250,1824,Not Delivered,19:55:20,10
7251,1631,Not Delivered,21:12:56,33
7252,4746,Not Delivered,13:6:34,26
7253,5783,Delivered,16:57:56,25
7254,7950,Delivered,3:19:49,17
7255,9054,Not Delivered,8:14:18,34
7256,6272,Delivered,6:26:14,27
7257,239,Not Delivered,17:48:34,8
7258,2863,Not Delivered,15:56:56,16
7259,5302,Not Delivered,21:57:0,12
7260,7524,Not Delivered,12:53:52,20
7261,980,Not Delivered,11:57:40,2
7262,467,Delivered,22:46:34,9
7263,46,Delivered,7:49:2,29
7264,6543,Not Delivered,11:3:31,16
7265,1848,Not Delivered,13:18:46,9
7266,3028,Delivered,12:13:27,12
7267,2939,Not Delivered,20:51:57,32
7268,4454,Delivered,6:6:53,5
7269,6443,Delivered,19:6:12,23
7270,276,Delivered,2:20:38,20
7271,5733,Not Delivered,6:39:13,30
7272,632,Delivered,23:59:4,22
7273,7472,Not Delivered,12:10:40,11
7274,7924,Not Delivered,8:41:33,17
7275,6418,Not Delivered,13:12:26,3
7276,6678,Delivered,1:5:26,6
7277,4171,Delivered,20:39:34,28
7278,8782,Delivered,18:1:1,18
7279,4184,Delivered,4:33:14,8
7280,7460,Delivered,18:30:27,7
7281,1242,Not Delivered,15:49:36,23
7282,2438,Not Delivered,15:4:57,18
7283,5442,Not Delivered,18:19:18,22
7284,5929,Delivered,5:50:30,13
7285,1658,Not Delivered,7:24:42,12
7286,5782,Not Delivered,8:43:51,20
7287,6923,Not Delivered,1:33:17,11
7288,8625,Not Delivered,14:35:18,22
7289,7533,Delivered,7:17:57,33
7290,3657,Delivered,6:30:31,1
7291,6346,Not Delivered,12:15:1,21
7292,5868,Delivered,8:53:2,31
7293,1625,Delivered,13:5:57,7
7294,2522,Delivered,12:34:27,14
7295,8974,Delivered,4:42:40,10
7296,6220,Not Delivered,21:36:3,24
7297,5047,Delivered,13:20:18,27
7298,4023,Delivered,1:12:48,32
7299,9552,Delivered,7:23:17,11
7300,6806,Delivered,4:41:36,2
7301,4689,Delivered,19:34:18,26
7302,1631,Delivered,14:7:18,31
7303,8145,Not Delivered,5:35:9,2
7304,3749,Not Delivered,18:55:32,10
7305,1977,Delivered,19:28:22,26
7306,9984,Not Delivered,7:54:20,27
7307,3242,Not Delivered,0:55:54,5
7308,5377,Delivered,20:25:42,9
7309,8468,Not Delivered,13:26:38,17
7310,2420,Delivered,15:23:35,3
7311,2172,Not Delivered,12:1:58,28
7312,2713,Not Delivered,19:23:43,14
7313,3611,Not Delivered,0:4:20,4
7314,8044,Delivered,22:33:18,13
7315,227,Not Delivered,4:55:59,6
7316,71,Not Delivered,10:53:58,31
7317,4882,Not Delivered,8:12:25,19
7318,6665,Not Delivered,0:3:20,15
7319,1393,Delivered,6:11:21,8
7320,8032,Not Delivered,23:53:6,1
7321,1687,Delivered,6:21:0,4
7322,2255,Delivered,5:40:46,13
7323,7046,Delivered,18:1:32,2
7324,2730,Not Delivered,20:41:36,12
7325,7085,Delivered,8:40:21,5
7326,3185,Delivered,22:22:23,29
7327,3627,Delivered,22:6:1,16
7328,6149,Not Delivered,23:36:44,1
7329,6828,Delivered,11:10:38,34
7330,7559,Not Delivered,15:39:2,29
7331,9821,Not Delivered,2:54:16,30
7332,6181,Not Delivered,6:40:31,21
7333,6331,Delivered,11:30:49,11
7334,4485,Not Delivered,22:12:4,1
7335,8464,Delivered,1:30:26,29
7336,1860,Not Delivered,14:44:10,9
7337,6765,Delivered,9:28:0,33
7338,2209,Delivered,4:30:53,20
7339,3019,Not Delivered,14:42:46,10
7340,2260,Delivered,23:11:46,7
7341,6375,Delivered,4:19:6,18
7342,7930,Not Delivered,23:15:33,15
7343,8569,Not Delivered,6:14:47,24
7344,9245,Not Delivered,21:16:57,28
7345,8140,Not Delivered,21:33:57,28
7346,4272,Delivered,13:13:22,22
7347,1581,Not Delivered,23:13:46,23
7348,6032,Not Delivered,1:52:40,14
7349,5264,Not Delivered,4:37:56,22
7350,2044,Not Delivered,22:51:46,2
7351,6123,Delivered,11:9:2,4
7352,5664,Not Delivered,20:28:29,20
7353,3876,Delivered,8:20:1,34
7354,1003,Delivered,15:11:34,4
7355,5351,Delivered,19:2:34,12
7356,5409,Delivered,14:58:59,1
7357,8166,Not Delivered,18:42:15,32
7358,9062,Not Delivered,21:50:19,15
7359,2050,Not Delivered,6:45:39,8
7360,8579,Not Delivered,12:37:29,2
7361,3885,Not Delivered,21:41:47,17
7362,915,Delivered,5:9:10,28
7363,7242,Delivered,8:29:48,14
7364,9618,Not Delivered,17:16:47,28
7365,3031,Not Delivered,15:40:43,7
7366,9521,Delivered,21:25:12,4
7367,6556,Delivered,7:22:7,14
7368,3853,Delivered,17:44:17,25
7369,5598,Not Delivered,10:53:21,2
7370,7714,Not Delivered,23:41:35,19
7371,4509,Not Delivered,9:3:19,2
7372,3915,Delivered,22:13:50,12
7373,5270,Delivered,21:57:38,1
7374,9906,Not Delivered,1:13:16,20
7375,7728,Delivered,4:11:52,12
7376,4965,Not Delivered,22:27:4,11
7377,9818,Not Delivered,22:55:15,8
7378,6494,Not Delivered,9:27:34,17
7379,6380,Not Delivered,6:43:3,22
7380,3964,Not Delivered,21:31:40,12
7381,686,Delivered,0:44:43,2
7382,6012,Delivered,14:5:49,16
7383,7010,Delivered,6:20:4,16
7384,8064,Delivered,3:56:10,17
7385,4716,Not Delivered,19:40:2,27
7386,4073,Not Delivered,5:30:50,22
7387,1810,Not Delivered,10:59:10,12
7388,4204,Not Delivered,14:46:29,28
7389,3542,Delivered,21:28:48,16
7390,1835,Delivered,12:40:8,16
7391,6658,Delivered,23:40:57,29
7392,8757,Not Delivered,21:35:26,13
7393,2506,Delivered,4:11:57,1
7394,7649,Not Delivered,16:46:44,30
7395,2256,Delivered,14:48:2,28
7396,2291,Not Delivered,18:42:21,19
7397,4268,Not Delivered,22:31:44,16
7398,8958,Not Delivered,21:29:7,26
7399,5687,Not Delivered,1:49:36,19
7400,7387,Delivered,15:7:3,34
7401,1503,Not Delivered,9:1:24,17
7402,2969,Not Delivered,4:48:5,28
7403,4369,Delivered,16:38:18,24
7404,341,Delivered,13:13:43,30
7405,780,Not Delivered,13:12:56,14
7406,400,Delivered,9:52:24,3
7407,4465,Not Delivered,23:30:55,5
7408,1740,Not Delivered,2:19:34,10
7409,2623,Not Delivered,9:22:44,15
7410,2822,Not Delivered,9:10:17,8
7411,4252,Not Delivered,23:9:34,1
7412,754,Not Delivered,7:10:45,4
7413,9986,Delivered,19:21:37,29
7414,8798,Delivered,11:14:20,19
7415,5979,Delivered,5:40:49,22
7416,8988,Delivered,3:31:3,33
7417,9121,Delivered,20:15:39,5
7418,9305,Delivered,6:34:49,3
7419,4309,Delivered,15:31:52,22
7420,8974,Not Delivered,17:21:54,5
7421,6158,Delivered,21:39:1,8
7422,4300,Not Delivered,17:27:7,13
7423,5749,Not Delivered,18:31:45,9
7424,2162,Delivered,7:10:12,22
7425,8844,Not Delivered,4:30:11,8
7426,7153,Not Delivered,3:16:25,14
7427,5907,Not Delivered,2:21:11,21
7428,9584,Not Delivered,16:42:48,16
7429,3651,Not Delivered,20:36:22,33
7430,1884,Not Delivered,12:26:6,26
7431,612,Delivered,18:21:16,18
7432,8247,Delivered,18:27:22,30
7433,4753,Not Delivered,23:37:24,30
7434,6565,Delivered,19:59:32,1
7435,2311,Not Delivered,5:42:46,14
7436,5469,Delivered,1:41:37,13
7437,9446,Delivered,9:27:55,5
7438,1657,Delivered,10:51:1,16
7439,7352,Not Delivered,22:57:58,5
7440,5790,Delivered,6:12:23,28
7441,231,Delivered,16:20:48,10
7442,281,Delivered,7:56:51,16
7443,8451,Delivered,21:30:6,30
7444,1293,Delivered,16:33:24,17
7445,7523,Not Delivered,2:1:55,34
7446,5095,Delivered,13:7:30,11
7447,1255,Delivered,7:22:31,14
7448,6469,Delivered,4:21:5,33
7449,9436,Delivered,2:47:7,31
7450,9125,Delivered,0:5:26,11
7451,3334,Delivered,12:23:4,33
7452,3174,Delivered,23:4:24,6
7453,57,Delivered,20:22:0,21
7454,1441,Not Delivered,15:4:39,3
7455,3511,Delivered,4:2:26,16
7456,5563,Not Delivered,6:15:54,9
7457,6516,Delivered,7:14:47,26
7458,7556,Not Delivered,2:27:24,18
7459,3886,Not Delivered,16:50:8,34
7460,2113,Delivered,18:49:57,13
7461,3838,Not Delivered,21:39:18,16
7462,3914,Not Delivered,19:58:54,19
7463,2660,Delivered,4:14:34,5
7464,4072,Not Delivered,8:19:25,24
7465,8828,Delivered,12:19:3,5
7466,3728,Delivered,3:9:52,32
7467,5452,Delivered,11:12:58,20
7468,7095,Not Delivered,11:0:11,17
7469,5990,Not Delivered,9:17:22,18
7470,9984,Not Delivered,3:6:31,1
7471,6319,Not Delivered,7:50:1,11
7472,5205,Delivered,3:24:34,32
7473,6357,Not Delivered,19:48:12,10
7474,2148,Delivered,9:10:13,4
7475,6895,Delivered,0:24:45,13
7476,1446,Delivered,9:33:58,1
7477,1891,Not Delivered,14:17:44,24
7478,5384,Delivered,9:4:43,31
7479,3335,Delivered,18:50:58,16
7480,4246,Not Delivered,6:45:42,17
7481,11,Not Delivered,17:59:4,2
7482,2122,Delivered,2:10:33,2
7483,5052,Not Delivered,8:54:36,5
7484,7249,Delivered,15:59:57,1
7485,3569,Not Delivered,3:30:16,22
7486,1803,Not Delivered,3:54:12,14
7487,4239,Not Delivered,10:24:49,6
7488,5128,Not Delivered,2:46:57,6
7489,8660,Not Delivered,9:27:58,25
7490,1489,Not Delivered,23:5:16,4
7491,5043,Delivered,7:37:47,2
7492,6712,Delivered,7:45:9,6
7493,2488,Not Delivered,23:52:26,13
7494,6228,Not Delivered,20:0:37,3
7495,6781,Not Delivered,14:44:4,13
7496,5830,Not Delivered,8:10:47,13
7497,3516,Delivered,6:2:33,19
7498,5534,Not Delivered,3:37:28,20
7499,2366,Not Delivered,12:30:32,28
7500,3965,Delivered,14:17:27,8
7501,4878,Not Delivered,6:22:26,12
7502,5741,Not Delivered,3:15:25,30
7503,4587,Delivered,6:59:35,11
7504,8926,Not Delivered,8:40:22,24
7505,6104,Not Delivered,11:9:28,33
7506,16,Not Delivered,0:25:44,24
7507,9572,Not Delivered,7:13:55,28
7508,3070,Delivered,19:46:26,5
7509,7840,Not Delivered,11:56:31,7
7510,1444,Delivered,23:21:2,5
7511,1673,Delivered,2:54:14,23
7512,3820,Not Delivered,19:16:59,1
7513,9424,Not Delivered,16:15:41,7
7514,1548,Delivered,10:18:40,17
7515,9565,Not Delivered,21:2:50,28
7516,4520,Delivered,12:31:42,2
7517,1887,Delivered,23:35:18,22
7518,4216,Delivered,13:19:31,3
7519,1624,Delivered,0:16:22,20
7520,9834,Delivered,17:45:4,25
7521,42,Not Delivered,8:45:8,3
7522,3527,Delivered,22:40:6,6
7523,3564,Delivered,17:26:58,23
7524,6363,Not Delivered,3:59:48,31
7525,8200,Not Delivered,7:18:41,25
7526,2847,Not Delivered,16:6:51,3
7527,4156,Delivered,2:11:49,13
7528,3056,Delivered,23:3:32,10
7529,2511,Not Delivered,15:35:44,17
7530,7659,Delivered,3:59:48,24
7531,4554,Delivered,21:3:31,27
7532,6543,Delivered,15:27:54,7
7533,7886,Not Delivered,15:16:35,31
7534,8942,Not Delivered,11:15:14,34
7535,9565,Delivered,8:28:33,30
7536,5640,Delivered,14:47:58,28
7537,6595,Delivered,22:55:10,17
7538,1210,Not Delivered,18:32:24,7
7539,9060,Delivered,0:58:54,33
7540,113,Not Delivered,4:15:22,7
7541,948,Delivered,4:19:13,18
7542,5561,Not Delivered,15:34:39,5
7543,1139,Delivered,12:44:50,12
7544,7042,Delivered,23:11:22,33
7545,3320,Delivered,15:39:17,33
7546,4261,Not Delivered,23:33:37,8
7547,8912,Not Delivered,2:13:41,18
7548,7854,Not Delivered,18:41:15,25
7549,7672,Delivered,7:12:52,34
7550,171,Not Delivered,16:54:21,18
7551,216,Delivered,21:17:48,32
7552,4280,Not Delivered,5:33:41,34
7553,8820,Delivered,9:37:43,11
7554,6597,Delivered,9:46:59,33
7555,7553,Delivered,12:11:42,3
7556,5150,Delivered,8:27:13,32
7557,1185,Delivered,7:25:12,10
7558,6740,Delivered,1:43:26,24
7559,9980,Delivered,23:16:22,26
7560,440,Delivered,11:3:37,26
7561,5027,Not Delivered,21:42:10,31
7562,6716,Not Delivered,15:26:23,17
7563,8156,Delivered,14:6:25,9
7564,4012,Not Delivered,0:53:30,21
7565,5952,Not Delivered,17:36:15,34
7566,1156,Delivered,16:47:31,17
7567,7140,Delivered,18:20:26,7
7568,7597,Not Delivered,10:22:18,32
7569,7853,Not Delivered,10:3:7,6
7570,3711,Not Delivered,2:31:29,15
7571,1691,Delivered,23:0:18,19
7572,4527,Not Delivered,18:12:12,16
7573,8281,Delivered,20:29:38,2
7574,2723,Not Delivered,3:16:19,30
7575,3516,Delivered,22:40:46,9
7576,9293,Not Delivered,17:43:48,32
7577,9581,Delivered,0:47:37,16
7578,3030,Delivered,18:15:17,4
7579,9093,Not Delivered,15:18:15,34
7580,510,Not Delivered,21:11:31,5
7581,2366,Not Delivered,18:50:15,11
7582,6507,Delivered,16:28:26,7
7583,4675,Not Delivered,19:6:44,17
7584,4933,Not Delivered,2:17:44,17
7585,6348,Not Delivered,8:38:28,5
7586,1690,Delivered,17:44:18,3
7587,5853,Not Delivered,11:9:0,19
7588,8213,Delivered,1:21:46,19
7589,9166,Not Delivered,0:18:24,28
7590,5300,Delivered,22:11:25,12
7591,8827,Delivered,2:23:53,28
7592,4678,Not Delivered,5:5:58,27
7593,3390,Delivered,7:30:54,17
7594,6478,Delivered,16:58:46,3
7595,6559,Not Delivered,3:47:49,1
7596,1608,Delivered,7:18:57,11
7597,9263,Not Delivered,16:54:50,7
7598,4269,Delivered,7:53:50,15
7599,5010,Delivered,4:36:42,34
7600,7793,Not Delivered,6:36:19,29
7601,1353,Delivered,4:52:3,15
7602,8728,Delivered,19:39:40,28
7603,393,Delivered,19:30:39,34
7604,954,Delivered,4:6:23,19
7605,6630,Delivered,7:30:40,27
7606,411,Delivered,18:50:56,20
7607,2812,Not Delivered,10:22:10,14
7608,4953,Not Delivered,14:2:11,12
7609,2264,Not Delivered,9:35:53,20
7610,6918,Delivered,15:44:55,14
7611,5706,Delivered,17:40:6,17
7612,8751,Not Delivered,8:36:56,24
7613,2553,Not Delivered,18:14:50,29
7614,8689,Not Delivered,9:38:23,33
7615,1139,Not Delivered,15:47:33,13
7616,9956,Not Delivered,23:22:49,4
7617,3723,Not Delivered,20:59:4,3
7618,5671,Not Delivered,2:43:19,22
7619,9213,Delivered,12:7:4,13
7620,7275,Not Delivered,23:1:31,30
7621,2553,Not Delivered,0:6:35,15
7622,8399,Delivered,6:9:36,16
7623,5840,Delivered,22:27:52,16
7624,9011,Delivered,19:1:0,5
7625,9808,Not Delivered,8:3:3,27
7626,3422,Delivered,19:55:25,2
7627,5967,Not Delivered,9:41:22,3
7628,8924,Delivered,16:53:33,23
7629,9752,Delivered,10:38:32,5
7630,8233,Delivered,4:46:33,6
7631,6863,Not Delivered,18:5:48,2
7632,3931,Delivered,23:16:36,12
7633,2556,Not Delivered,21:44:35,32
7634,4563,Delivered,12:48:5,31
7635,8050,Delivered,10:2:33,23
7636,9451,Not Delivered,19:5:16,12
7637,9129,Delivered,20:58:28,23
7638,9034,Delivered,18:18:44,24
7639,4077,Not Delivered,16:16:42,14
7640,7375,Not Delivered,11:24:2,22
7641,431,Not Delivered,3:54:10,14
7642,2527,Delivered,21:8:14,5
7643,1041,Delivered,23:46:57,19
7644,4331,Delivered,18:21:31,3
7645,7920,Not Delivered,11:29:49,25
7646,1648,Not Delivered,22:11:46,19
7647,9666,Delivered,17:16:23,17
7648,8187,Delivered,22:57:37,25
7649,7455,Delivered,14:0:25,21
7650,6400,Delivered,18:47:57,24
7651,6873,Not Delivered,12:56:22,2
7652,967,Delivered,3:11:46,6
7653,8783,Delivered,17:54:37,2
7654,6834,Delivered,18:46:9,26
7655,3260,Delivered,2:36:37,25
7656,7469,Delivered,10:34:38,19
7657,3589,Delivered,20:28:32,7
7658,1244,Not Delivered,5:7:34,12
7659,8382,Delivered,9:31:38,7
7660,4184,Delivered,8:15:43,15
7661,1569,Not Delivered,0:10:52,11
7662,7171,Not Delivered,12:13:51,21
7663,8610,Not Delivered,20:22:15,18
7664,4750,Delivered,14:35:11,24
7665,7423,Not Delivered,2:52:59,10
7666,2814,Not Delivered,23:29:43,30
7667,6031,Delivered,6:36:21,9
7668,7892,Delivered,23:10:24,23
7669,7381,Delivered,19:37:8,25
7670,5777,Delivered,16:56:30,23
7671,5194,Not Delivered,9:10:8,33
7672,8816,Delivered,9:44:45,31
7673,4526,Not Delivered,11:31:4,5
7674,701,Delivered,20:22:24,32
7675,7758,Not Delivered,13:36:56,20
7676,9910,Not Delivered,6:46:9,25
7677,2275,Not Delivered,13:3:53,33
7678,9057,Delivered,9:29:29,16
7679,7620,Delivered,14:12:47,34
7680,4619,Not Delivered,0:45:50,22
7681,5800,Delivered,16:53:15,28
7682,4478,Delivered,11:17:50,4
7683,9177,Delivered,19:43:41,24
7684,2498,Not Delivered,10:20:58,14
7685,4093,Delivered,8:38:22,3
7686,2190,Not Delivered,10:40:56,3
7687,6009,Delivered,10:12:22,3
7688,3499,Not Delivered,6:22:0,21
7689,7215,Not Delivered,20:19:9,8
7690,1758,Not Delivered,2:58:43,2
7691,736,Not Delivered,12:3:31,23
7692,2617,Delivered,6:13:50,4
7693,2086,Not Delivered,4:11:13,25
7694,2122,Not Delivered,9:17:39,24
7695,7315,Not Delivered,5:43:5,8
7696,1357,Not Delivered,10:26:35,26
7697,7185,Delivered,20:24:37,34
7698,2634,Not Delivered,12:25:18,7
7699,6941,Not Delivered,12:43:6,15
7700,772,Delivered,16:8:12,8
7701,2532,Not Delivered,23:8:41,1
7702,7148,Not Delivered,5:37:42,24
7703,6961,Delivered,3:0:20,33
7704,7163,Not Delivered,2:34:28,13
7705,1838,Delivered,2:52:4,34
7706,9448,Not Delivered,14:26:14,10
7707,9910,Not Delivered,2:4:22,32
7708,9867,Delivered,9:43:6,13
7709,5032,Not Delivered,22:45:38,19
7710,5438,Not Delivered,16:45:55,20
7711,5904,Not Delivered,12:45:59,24
7712,5317,Delivered,9:49:17,15
7713,5531,Not Delivered,13:42:53,18
7714,890,Delivered,10:47:41,27
7715,3116,Not Delivered,10:50:17,11
7716,864,Delivered,17:51:11,8
7717,3674,Delivered,20:24:5,21
7718,1075,Not Delivered,9:30:30,9
7719,2673,Not Delivered,10:52:2,8
7720,6520,Delivered,16:0:2,24
7721,7644,Delivered,20:7:36,16
7722,6656,Not Delivered,16:25:41,19
7723,2362,Not Delivered,17:45:19,22
7724,912,Not Delivered,6:25:33,25
7725,4729,Delivered,8:44:47,31
7726,7352,Not Delivered,17:12:23,21
7727,9166,Not Delivered,20:5:17,3
7728,3210,Delivered,17:7:21,6
7729,3805,Not Delivered,19:16:36,17
7730,1525,Delivered,5:11:50,15
7731,4899,Not Delivered,12:42:9,6
7732,5964,Not Delivered,6:43:12,23
7733,4490,Delivered,19:7:43,3
7734,4935,Delivered,3:42:35,31
7735,6167,Not Delivered,15:25:26,19
7736,9832,Not Delivered,2:29:1,31
7737,422,Delivered,18:24:25,21
7738,2601,Not Delivered,21:54:34,14
7739,1008,Not Delivered,23:35:23,3
7740,3890,Delivered,7:54:21,5
7741,7838,Not Delivered,16:38:34,3
7742,2611,Delivered,22:52:36,3
7743,565,Not Delivered,22:47:0,34
7744,5726,Not Delivered,20:19:32,29
7745,7107,Delivered,20:6:21,24
7746,1043,Delivered,0:31:31,21
7747,1688,Not Delivered,4:8:36,16
7748,8050,Not Delivered,11:29:53,4
7749,7664,Not Delivered,2:32:31,10
7750,8551,Not Delivered,14:53:44,6
7751,5232,Not Delivered,22:54:18,22
7752,2175,Not Delivered,1:26:34,29
7753,1318,Not Delivered,4:35:45,34
7754,4183,Not Delivered,9:16:1,4
7755,3676,Delivered,12:59:12,8
7756,8725,Delivered,12:10:28,25
7757,4205,Delivered,17:39:13,7
7758,952,Delivered,22:40:41,32
7759,4883,Not Delivered,3:30:43,29
7760,6614,Not Delivered,16:50:12,16
7761,8348,Not Delivered,13:23:36,20
7762,8175,Not Delivered,14:54:31,15
7763,646,Delivered,15:18:52,4
7764,7354,Not Delivered,6:23:35,22
7765,4001,Delivered,9:22:32,29
7766,667,Not Delivered,8:26:7,33
7767,9336,Delivered,1:51:39,1
7768,8297,Not Delivered,7:5:58,7
7769,4929,Not Delivered,6:39:10,15
7770,3409,Not Delivered,0:29:25,9
7771,1732,Delivered,1:4:11,11
7772,9715,Delivered,23:12:17,12
7773,75,Delivered,7:2:38,16
7774,7448,Not Delivered,12:15:27,28
7775,2619,Delivered,23:0:8,21
7776,4555,Not Delivered,17:58:31,9
7777,9177,Not Delivered,21:28:50,8
7778,673,Delivered,6:6:29,12
7779,4628,Delivered,5:53:41,18
7780,2774,Delivered,6:17:35,28
7781,5856,Not Delivered,10:23:23,1
7782,8958,Delivered,22:57:42,26
7783,6985,Delivered,19:34:39,33
7784,4718,Not Delivered,17:23:38,31
7785,7948,Delivered,2:24:51,26
7786,4278,Delivered,23:53:37,9
7787,8914,Not Delivered,1:9:1,28
7788,6162,Delivered,13:40:2,15
7789,6466,Not Delivered,21:7:41,23
7790,7891,Not Delivered,8:16:34,9
7791,6128,Not Delivered,5:4:51,13
7792,3007,Delivered,7:29:18,28
7793,4980,Delivered,15:17:48,8
7794,6568,Not Delivered,8:58:37,21
7795,2295,Not Delivered,2:55:31,21
7796,6296,Not Delivered,1:29:43,4
7797,1695,Delivered,2:8:32,22
7798,5484,Delivered,19:17:40,19
7799,4240,Not Delivered,18:14:52,6
7800,7791,Not Delivered,2:2:58,5
7801,7548,Not Delivered,2:16:8,5
7802,9086,Not Delivered,20:24:51,11
7803,6299,Delivered,22:26:19,7
7804,4249,Not Delivered,6:9:32,14
7805,6778,Not Delivered,18:19:16,22
7806,6281,Delivered,5:40:54,15
7807,9609,Not Delivered,3:55:39,8
7808,9500,Delivered,13:26:33,26
7809,3017,Not Delivered,18:23:55,27
7810,1361,Not Delivered,8:16:11,19
7811,1424,Delivered,6:59:29,11
7812,8996,Not Delivered,20:49:21,2
7813,1539,Delivered,15:44:17,26
7814,856,Not Delivered,15:6:55,7
7815,7995,Delivered,4:40:48,16
7816,2094,Delivered,1:49:50,10
7817,6199,Not Delivered,10:36:47,2
7818,1951,Not Delivered,1:56:9,13
7819,6745,Not Delivered,12:40:31,18
7820,6121,Delivered,7:29:28,13
7821,7179,Not Delivered,2:33:34,1
7822,373,Delivered,17:18:4,31
7823,2652,Delivered,19:45:49,11
7824,5859,Not Delivered,13:41:2,7
7825,5114,Delivered,4:33:30,31
7826,563,Not Delivered,1:17:28,7
7827,120,Delivered,8:8:49,13
7828,6827,Not Delivered,9:0:32,8
7829,2350,Not Delivered,3:36:11,25
7830,2880,Delivered,22:47:54,23
7831,4065,Not Delivered,6:20:53,7
7832,5827,Delivered,6:41:6,6
7833,8901,Delivered,15:15:6,8
7834,4281,Not Delivered,11:53:52,29
7835,69,Delivered,14:38:25,24
7836,1252,Delivered,16:31:21,28
7837,5399,Not Delivered,20:0:9,14
7838,4422,Delivered,20:54:25,10
7839,9085,Not Delivered,5:46:30,27
7840,8775,Not Delivered,13:35:49,28
7841,1565,Delivered,12:35:36,6
7842,3311,Delivered,8:4:31,4
7843,6788,Not Delivered,20:55:16,14
7844,4398,Not Delivered,12:29:17,34
7845,5220,Delivered,13:55:9,25
7846,8606,Delivered,1:8:42,17
7847,1135,Delivered,21:53:20,12
7848,3907,Delivered,22:12:29,23
7849,1566,Not Delivered,4:23:51,34
7850,9647,Not Delivered,22:16:38,26
7851,3716,Delivered,2:59:42,9
7852,6695,Delivered,9:21:4,10
7853,8594,Delivered,12:54:33,23
7854,2478,Not Delivered,18:43:30,24
7855,3209,Delivered,14:57:27,34
7856,7464,Delivered,16:59:59,13
7857,9507,Not Delivered,19:50:35,11
7858,9492,Not Delivered,22:5:48,1
7859,8595,Delivered,12:34:49,16
7860,1606,Delivered,3:26:48,9
7861,165,Not Delivered,13:11:49,3
7862,7951,Delivered,20:5:56,20
7863,9023,Not Delivered,1:20:43,17
7864,8152,Not Delivered,15:7:30,10
7865,6393,Delivered,8:30:42,26
7866,547,Not Delivered,20:44:53,16
7867,2833,Delivered,19:35:56,34
7868,3235,Not Delivered,15:39:17,6
7869,7137,Delivered,7:22:57,1
7870,4809,Delivered,23:8:2,30
7871,3961,Delivered,12:24:48,4
7872,9695,Delivered,2:5:45,23
7873,3948,Not Delivered,23:39:32,1
7874,5669,Delivered,23:39:45,31
7875,7805,Not Delivered,23:18:52,10
7876,8264,Not Delivered,17:42:24,23
7877,154,Delivered,23:25:44,27
7878,9151,Not Delivered,13:28:7,20
7879,345,Not Delivered,11:19:53,24
7880,2039,Not Delivered,2:24:24,4
7881,7824,Delivered,3:29:22,3
7882,4209,Delivered,7:49:49,11
7883,7138,Not Delivered,0:13:23,3
7884,9018,Delivered,21:25:25,34
7885,9213,Delivered,18:33:7,23
7886,8365,Delivered,0:26:17,7
7887,3602,Not Delivered,4:29:55,12
7888,9243,Delivered,23:6:22,2
7889,7852,Not Delivered,16:21:42,23
7890,224,Delivered,6:52:51,12
7891,3423,Not Delivered,19:50:33,13
7892,5520,Not Delivered,17:48:33,16
7893,7759,Delivered,2:13:9,30
7894,1006,Not Delivered,15:17:14,27
7895,3434,Not Delivered,21:27:43,23
7896,3521,Not Delivered,17:29:29,27
7897,7602,Not Delivered,15:14:14,34
7898,3171,Not Delivered,23:42:25,18
7899,2203,Not Delivered,10:10:42,10
7900,9246,Delivered,12:34:50,18
7901,1082,Delivered,0:30:7,9
7902,1254,Delivered,7:34:21,15
7903,3410,Not Delivered,19:2:57,1
7904,619,Not Delivered,1:22:25,23
7905,2359,Not Delivered,5:26:49,30
7906,9198,Not Delivered,22:57:39,27
7907,970,Not Delivered,16:26:5,22
7908,9549,Not Delivered,23:1:48,13
7909,3593,Delivered,1:55:38,6
