order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7833,20,42,Pasta,2023-07-14,04:56:53,Not Fulfilled,486
7834,14,15,Dosa,2023-03-27,10:52:12,Not Fulfilled,392
7835,25,36,Pasta,2023-07-03,23:06:27,Completed,462
7836,20,71,Chole Bhature,2023-03-02,04:31:20,Not Fulfilled,518
7837,30,24,Burger,2023-12-29,18:54:49,Not Fulfilled,717
7838,8,15,Shawarma,2023-07-31,16:48:39,Completed,627
7839,13,53,Pasta,2023-07-25,00:56:54,Completed,447
7840,33,32,Pizza,2023-08-08,12:07:10,Completed,258
7841,6,55,Chole Bhature,2023-09-23,17:26:23,Completed,405
7842,2,42,Burger,2023-05-19,01:04:08,Not Fulfilled,642
7843,23,50,Shawarma,2023-09-20,23:34:02,Not Fulfilled,696
7844,23,45,Paneer Butter Masala,2023-11-04,14:01:59,Completed,725
7845,13,55,Chole Bhature,2023-03-29,17:54:24,Not Fulfilled,398
7846,32,63,Chole Bhature,2023-10-04,15:27:55,Not Fulfilled,440
7847,12,33,Burger,2023-07-20,11:03:05,Not Fulfilled,355
7848,29,32,Paneer Butter Masala,2023-05-14,06:05:54,Not Fulfilled,405
7849,13,68,Dosa,2023-07-06,00:10:54,Not Fulfilled,266
7850,16,66,Pizza,2023-02-25,04:48:58,Completed,294
7851,26,21,Burger,2023-04-06,08:16:08,Not Fulfilled,399
7852,14,54,Pizza,2023-12-22,13:17:06,Completed,483
7853,16,42,Burger,2023-07-09,16:16:31,Completed,785
7854,20,64,Dosa,2023-05-01,13:17:42,Completed,299
7855,16,57,Pizza,2023-11-25,10:16:30,Not Fulfilled,642
7856,21,45,Chole Bhature,2023-06-02,10:40:29,Completed,340
7857,19,34,Pasta,2023-12-17,17:07:19,Not Fulfilled,629
7858,33,71,Burger,2023-05-15,09:44:20,Completed,747
7859,29,63,Pizza,2023-09-16,23:36:33,Completed,749
7860,25,50,Paneer Butter Masala,2023-07-20,00:35:29,Completed,685
7861,22,50,Pasta,2023-04-01,04:07:01,Completed,523
7862,3,37,Biryani,2023-05-23,15:07:59,Completed,168
7863,32,33,Paneer Butter Masala,2023-02-12,01:53:25,Completed,730
7864,9,49,Biryani,2023-07-26,22:00:56,Not Fulfilled,240
7865,29,36,Burger,2023-07-02,19:12:59,Completed,383
7866,28,4,Pasta,2023-05-21,14:09:51,Not Fulfilled,277
7867,2,23,Burger,2023-03-30,00:32:59,Not Fulfilled,533
7868,6,12,Shawarma,2023-09-22,13:16:45,Not Fulfilled,228
7869,14,22,Burger,2023-03-01,15:50:33,Completed,702
7870,13,70,Dosa,2023-03-10,07:13:24,Not Fulfilled,501
7871,31,54,Shawarma,2023-12-28,02:50:56,Completed,216
7872,28,8,Biryani,2023-04-05,15:39:20,Not Fulfilled,218
7873,3,35,Dosa,2023-04-24,10:59:38,Not Fulfilled,611
7874,16,38,Pizza,2023-08-11,17:20:24,Completed,511
7875,22,11,Dosa,2023-02-09,03:29:09,Completed,540
7876,6,48,Paneer Butter Masala,2023-06-12,12:08:08,Not Fulfilled,386
7877,27,50,Pizza,2023-03-28,04:13:33,Completed,422
7878,30,40,Dosa,2023-04-22,00:31:15,Not Fulfilled,516
7879,20,4,Dosa,2023-11-12,17:28:45,Completed,459
7880,4,13,Biryani,2023-06-17,14:25:04,Completed,647
7881,22,7,Biryani,2023-05-07,06:54:49,Completed,209
7882,8,57,Paneer Butter Masala,2023-11-01,03:42:30,Not Fulfilled,343
7883,13,66,Biryani,2023-07-21,21:51:34,Not Fulfilled,304
7884,10,22,Chole Bhature,2023-12-15,18:47:43,Not Fulfilled,164
7885,28,31,Pizza,2023-06-15,01:52:10,Not Fulfilled,530
7886,12,41,Pasta,2023-06-07,06:30:48,Not Fulfilled,708
7887,16,17,Shawarma,2023-01-23,20:58:29,Not Fulfilled,533
7888,12,61,Biryani,2023-09-19,10:29:01,Not Fulfilled,476
7889,23,24,Burger,2023-08-01,05:18:36,Not Fulfilled,456
7890,26,61,Paneer Butter Masala,2023-09-21,01:27:25,Not Fulfilled,664
7891,30,70,Biryani,2023-01-14,15:30:22,Not Fulfilled,746
7892,15,66,Paneer Butter Masala,2023-07-16,01:03:04,Completed,747
7893,30,58,Shawarma,2023-12-28,15:12:02,Completed,368
7894,12,58,Shawarma,2023-09-16,11:33:00,Completed,494
7895,3,6,Pasta,2023-06-26,23:49:29,Not Fulfilled,432
7896,7,38,Chole Bhature,2023-11-11,12:39:36,Not Fulfilled,504
7897,19,47,Dosa,2023-04-21,03:36:59,Completed,320
7898,31,13,Shawarma,2023-03-26,14:29:41,Completed,688
7899,17,12,Dosa,2023-12-01,20:30:16,Completed,635
7900,33,56,Biryani,2023-12-11,20:35:48,Not Fulfilled,658
7901,7,65,Pasta,2023-07-19,15:27:57,Completed,739
7902,17,70,Dosa,2023-05-31,08:25:06,Not Fulfilled,630
7903,21,46,Pizza,2023-11-11,04:46:09,Not Fulfilled,752
7904,15,34,Pasta,2023-06-04,08:00:36,Completed,547
7905,5,21,Dosa,2023-02-27,06:14:38,Not Fulfilled,168
7906,17,13,Chole Bhature,2023-07-18,10:05:29,Not Fulfilled,425
7907,4,60,Burger,2023-05-05,23:49:54,Not Fulfilled,570
7908,16,33,Pasta,2023-07-05,03:08:14,Completed,634
7909,31,13,Burger,2023-05-12,10:42:15,Completed,665
7910,2,5,Paneer Butter Masala,2023-12-12,10:26:44,Completed,327
7911,24,16,Pasta,2023-10-29,14:25:15,Not Fulfilled,514
7912,7,40,Pasta,2023-04-12,14:54:04,Not Fulfilled,742
7913,29,25,Biryani,2023-12-31,19:29:53,Not Fulfilled,661
7914,1,53,Shawarma,2023-09-25,22:23:55,Not Fulfilled,331
7915,31,11,Dosa,2023-10-02,13:04:41,Completed,530
7916,14,55,Burger,2023-03-07,11:31:36,Not Fulfilled,404
7917,29,66,Chole Bhature,2023-06-29,01:22:03,Completed,539
7918,33,51,Burger,2023-03-06,03:37:02,Not Fulfilled,434
7919,31,28,Dosa,2023-01-21,08:20:44,Not Fulfilled,746
7920,31,15,Pasta,2023-01-10,03:51:19,Not Fulfilled,525
7921,10,54,Shawarma,2023-11-04,15:32:45,Not Fulfilled,411
7922,23,58,Paneer Butter Masala,2023-05-16,01:49:07,Not Fulfilled,719
7923,29,58,Chole Bhature,2023-10-26,22:33:17,Not Fulfilled,296
7924,26,51,Chole Bhature,2023-11-12,11:03:09,Not Fulfilled,776
7925,27,19,Biryani,2023-04-11,11:06:22,Not Fulfilled,416
7926,22,67,Burger,2023-10-09,00:49:03,Not Fulfilled,286
7927,5,3,Chole Bhature,2023-01-04,03:55:22,Not Fulfilled,751
7928,3,44,Shawarma,2023-06-13,20:04:27,Completed,192
7929,28,71,Shawarma,2023-07-28,23:04:49,Not Fulfilled,262
7930,10,14,Burger,2023-05-03,22:25:52,Not Fulfilled,232
7931,24,28,Pizza,2023-08-15,19:50:01,Completed,586
7932,33,6,Dosa,2023-03-11,05:41:38,Not Fulfilled,221
7933,23,60,Paneer Butter Masala,2023-01-12,21:25:11,Not Fulfilled,182
7934,23,14,Pizza,2023-03-22,07:52:37,Not Fulfilled,157
7935,27,48,Pizza,2023-04-26,17:34:08,Completed,556
7936,6,10,Shawarma,2023-02-23,18:13:29,Not Fulfilled,474
7937,15,14,Burger,2023-06-15,21:06:15,Completed,312
7938,29,58,Biryani,2023-11-07,16:59:19,Completed,461
7939,9,27,Chole Bhature,2023-08-19,16:24:50,Not Fulfilled,731
7940,5,23,Biryani,2023-04-17,17:42:31,Not Fulfilled,560
7941,31,38,Paneer Butter Masala,2023-06-24,02:36:18,Not Fulfilled,309
7942,4,43,Burger,2023-04-19,08:09:02,Not Fulfilled,441
7943,2,51,Dosa,2023-05-10,16:10:54,Not Fulfilled,492
7944,10,50,Shawarma,2023-01-20,03:48:44,Completed,179
7945,17,39,Paneer Butter Masala,2023-06-28,03:18:02,Not Fulfilled,555
7946,6,7,Pasta,2023-12-17,08:39:37,Not Fulfilled,161
7947,15,49,Shawarma,2023-10-04,21:20:07,Completed,316
7948,33,54,Pizza,2023-12-20,19:06:23,Completed,660
7949,18,66,Shawarma,2023-09-09,08:04:14,Completed,715
7950,20,59,Biryani,2023-08-11,00:28:35,Not Fulfilled,170
7951,25,16,Shawarma,2023-12-30,01:54:15,Completed,342
7952,32,41,Chole Bhature,2023-04-02,19:03:38,Not Fulfilled,211
7953,23,27,Dosa,2023-09-02,04:41:25,Completed,505
7954,9,6,Burger,2023-10-02,03:06:44,Not Fulfilled,462
7955,27,5,Pasta,2023-04-23,00:11:01,Not Fulfilled,627
7956,27,46,Pizza,2023-03-14,08:45:19,Completed,536
7957,25,2,Dosa,2023-01-31,13:30:55,Not Fulfilled,323
7958,10,40,Shawarma,2023-09-30,13:22:19,Not Fulfilled,607
7959,25,67,Chole Bhature,2023-12-12,03:32:38,Not Fulfilled,776
7960,27,3,Dosa,2023-12-29,15:47:53,Not Fulfilled,706
7961,22,70,Dosa,2023-08-08,00:12:14,Not Fulfilled,597
7962,17,32,Pizza,2023-05-04,17:17:20,Completed,749
7963,9,60,Paneer Butter Masala,2023-10-20,09:25:07,Completed,692
7964,25,41,Biryani,2023-03-18,23:09:25,Completed,782
7965,3,1,Shawarma,2023-02-10,23:55:30,Completed,730
7966,28,8,Pasta,2023-10-21,02:10:27,Not Fulfilled,282
7967,32,47,Shawarma,2023-08-01,22:12:29,Completed,160
7968,9,28,Pasta,2023-06-15,12:47:36,Completed,785
7969,3,22,Paneer Butter Masala,2023-12-17,06:52:11,Completed,421
7970,3,2,Biryani,2023-01-23,01:59:28,Completed,466
7971,7,66,Dosa,2023-04-08,02:52:09,Not Fulfilled,226
7972,18,69,Paneer Butter Masala,2023-10-14,15:15:08,Not Fulfilled,235
7973,9,71,Chole Bhature,2023-01-09,10:52:19,Not Fulfilled,797
7974,18,9,Burger,2023-10-06,16:29:57,Completed,451
7975,12,20,Shawarma,2023-12-26,09:53:07,Not Fulfilled,306
7976,14,68,Burger,2023-04-04,17:48:14,Completed,309
7977,28,22,Paneer Butter Masala,2023-06-22,03:17:08,Not Fulfilled,698
7978,22,41,Dosa,2023-05-15,08:50:35,Completed,487
7979,18,16,Biryani,2023-10-01,19:57:09,Completed,537
7980,33,19,Pizza,2023-08-13,07:25:17,Completed,728
7981,12,19,Shawarma,2023-07-03,09:25:11,Completed,328
7982,1,70,Biryani,2023-03-09,18:30:34,Completed,759
7983,17,46,Dosa,2023-06-22,09:56:34,Not Fulfilled,418
7984,3,60,Shawarma,2023-03-11,20:23:04,Completed,617
7985,4,26,Chole Bhature,2023-02-09,21:18:30,Completed,284
7986,33,61,Burger,2023-05-21,04:33:43,Completed,685
7987,24,23,Biryani,2023-07-19,20:48:55,Completed,486
7988,17,12,Pasta,2023-12-22,03:24:35,Not Fulfilled,180
7989,30,9,Chole Bhature,2023-04-12,05:51:24,Not Fulfilled,252
7990,20,23,Shawarma,2023-08-10,11:39:21,Completed,223
7991,18,14,Pasta,2023-12-27,09:33:57,Not Fulfilled,624
7992,12,27,Biryani,2023-04-04,07:45:38,Completed,644
7993,29,20,Shawarma,2023-06-10,01:28:18,Completed,713
7994,17,26,Pizza,2023-01-28,20:38:25,Not Fulfilled,405
7995,29,15,Shawarma,2023-06-21,15:05:49,Not Fulfilled,169
7996,12,35,Pasta,2023-02-14,18:18:15,Not Fulfilled,221
7997,10,40,Chole Bhature,2023-08-12,02:00:00,Completed,270
7998,27,67,Shawarma,2023-01-31,19:17:08,Not Fulfilled,658
7999,32,67,Burger,2023-04-01,03:26:03,Not Fulfilled,525
8000,30,70,Shawarma,2023-05-14,21:11:37,Completed,435
8001,17,5,Pasta,2023-09-06,08:22:23,Completed,576
8002,17,12,Dosa,2023-12-11,01:00:41,Completed,787
8003,30,55,Chole Bhature,2023-03-10,15:11:45,Not Fulfilled,579
8004,21,46,Burger,2023-10-19,09:08:35,Completed,452
8005,1,54,Chole Bhature,2023-02-17,04:12:37,Completed,697
8006,21,24,Pizza,2023-02-10,15:10:53,Not Fulfilled,351
8007,30,58,Paneer Butter Masala,2023-08-08,10:34:24,Completed,384
8008,15,44,Burger,2023-03-01,04:05:07,Not Fulfilled,368
8009,13,48,Pasta,2023-02-23,22:34:57,Completed,425
8010,8,25,Dosa,2023-08-27,10:24:00,Completed,352
8011,1,25,Dosa,2023-03-12,14:26:23,Completed,214
8012,21,43,Burger,2023-04-28,11:32:04,Not Fulfilled,252
8013,5,52,Pizza,2023-07-16,21:12:26,Completed,448
8014,29,26,Burger,2023-06-10,02:37:23,Completed,299
8015,3,41,Burger,2023-11-06,05:41:51,Completed,170
8016,15,4,Pasta,2023-09-22,03:18:37,Completed,664
8017,27,31,Dosa,2023-02-25,20:50:56,Completed,557
8018,5,58,Biryani,2023-06-13,17:46:37,Not Fulfilled,414
8019,20,15,Shawarma,2023-10-13,04:14:08,Not Fulfilled,562
8020,19,24,Dosa,2023-03-04,19:09:35,Completed,611
8021,29,51,Pizza,2023-06-13,08:54:27,Not Fulfilled,417
8022,30,4,Dosa,2023-02-06,10:40:37,Not Fulfilled,361
8023,13,2,Dosa,2023-07-29,04:03:30,Completed,225
8024,2,54,Biryani,2023-09-27,02:50:40,Not Fulfilled,649
8025,11,64,Chole Bhature,2023-02-08,10:08:22,Not Fulfilled,583
8026,31,42,Burger,2023-06-04,16:03:09,Not Fulfilled,160
8027,31,47,Biryani,2023-09-16,01:08:30,Completed,670
8028,20,22,Biryani,2023-04-15,23:15:25,Not Fulfilled,470
8029,19,50,Burger,2023-07-10,01:15:13,Completed,554
8030,13,60,Dosa,2023-02-17,14:18:16,Not Fulfilled,414
8031,21,70,Pasta,2023-03-14,17:03:32,Not Fulfilled,435
8032,20,17,Dosa,2023-08-01,19:16:15,Not Fulfilled,447
8033,9,45,Burger,2023-09-02,08:48:24,Completed,239
8034,20,47,Shawarma,2023-04-27,22:19:22,Not Fulfilled,589
8035,12,34,Chole Bhature,2023-07-26,00:57:46,Completed,234
8036,15,67,Chole Bhature,2023-06-24,04:44:58,Not Fulfilled,757
8037,16,41,Paneer Butter Masala,2023-10-14,11:01:07,Completed,568
8038,32,43,Pizza,2023-02-22,00:06:35,Not Fulfilled,773
8039,1,14,Shawarma,2023-10-12,14:05:21,Not Fulfilled,567
8040,6,33,Pasta,2023-07-14,12:06:06,Completed,455
8041,16,45,Chole Bhature,2023-01-09,01:12:09,Completed,307
8042,19,49,Pasta,2023-11-11,07:56:16,Not Fulfilled,722
8043,30,47,Paneer Butter Masala,2023-04-05,11:57:46,Not Fulfilled,672
8044,16,40,Chole Bhature,2023-08-31,16:09:49,Completed,712
8045,31,6,Shawarma,2023-06-08,04:53:19,Not Fulfilled,588
8046,21,58,Burger,2023-06-06,08:14:49,Not Fulfilled,443
8047,11,6,Shawarma,2023-07-04,00:28:48,Not Fulfilled,787
8048,10,25,Dosa,2023-10-03,05:50:30,Completed,327
8049,31,29,Shawarma,2023-06-04,19:30:14,Not Fulfilled,296
8050,11,65,Burger,2023-12-25,16:31:29,Not Fulfilled,580
8051,9,13,Pasta,2023-08-27,03:58:58,Completed,205
8052,2,71,Pasta,2023-10-11,20:27:58,Completed,306
8053,23,56,Chole Bhature,2023-09-20,00:58:23,Completed,715
8054,6,18,Chole Bhature,2023-05-07,21:38:39,Not Fulfilled,689
8055,20,2,Burger,2023-07-05,17:05:09,Not Fulfilled,545
8056,32,55,Pasta,2023-12-15,18:38:56,Completed,219
8057,8,34,Dosa,2023-04-14,19:06:07,Not Fulfilled,587
8058,19,61,Dosa,2023-06-16,10:42:31,Not Fulfilled,553
8059,32,22,Shawarma,2023-05-31,07:26:25,Not Fulfilled,488
8060,29,9,Shawarma,2023-10-09,10:03:44,Not Fulfilled,189
8061,10,17,Shawarma,2023-11-26,09:55:01,Not Fulfilled,185
8062,33,42,Biryani,2023-05-17,22:58:18,Completed,226
8063,16,56,Dosa,2023-03-24,10:23:22,Completed,249
8064,14,53,Chole Bhature,2023-09-15,01:27:25,Completed,314
8065,11,45,Burger,2023-11-29,19:07:40,Completed,778
8066,18,49,Dosa,2023-10-13,06:41:55,Completed,388
8067,1,28,Pizza,2023-10-31,09:45:38,Completed,616
8068,16,8,Pizza,2023-10-05,23:53:11,Not Fulfilled,615
8069,8,38,Dosa,2023-03-23,13:07:44,Completed,501
8070,16,70,Pizza,2023-08-14,19:53:11,Completed,444
8071,32,21,Dosa,2023-02-08,02:23:55,Not Fulfilled,577
8072,9,56,Dosa,2023-12-01,14:05:11,Not Fulfilled,788
8073,25,17,Paneer Butter Masala,2023-07-30,08:18:15,Completed,165
8074,20,2,Biryani,2023-10-12,13:22:56,Not Fulfilled,685
8075,26,4,Dosa,2023-07-25,00:45:49,Completed,292
8076,8,3,Shawarma,2023-02-17,19:58:34,Completed,273
8077,4,66,Biryani,2023-05-19,12:18:23,Not Fulfilled,661
8078,5,30,Pizza,2023-12-17,16:32:49,Not Fulfilled,740
8079,32,33,Chole Bhature,2023-02-02,19:19:52,Completed,748
8080,6,41,Biryani,2023-04-22,08:38:05,Completed,794
8081,19,20,Chole Bhature,2023-07-11,08:44:29,Completed,583
8082,28,49,Pizza,2023-09-10,02:11:30,Completed,181
8083,5,59,Pizza,2023-06-14,18:20:26,Completed,273
8084,1,40,Burger,2023-01-24,13:24:12,Not Fulfilled,222
8085,12,32,Biryani,2023-10-19,16:29:02,Not Fulfilled,273
8086,28,50,Pasta,2023-11-19,18:49:12,Completed,505
8087,28,67,Paneer Butter Masala,2023-10-25,01:43:49,Not Fulfilled,534
8088,3,27,Biryani,2023-02-12,07:24:24,Not Fulfilled,343
8089,13,58,Shawarma,2023-09-19,20:36:06,Completed,570
8090,24,32,Pasta,2023-02-04,20:08:52,Completed,588
8091,25,71,Dosa,2023-09-09,09:38:48,Completed,510
8092,15,25,Biryani,2023-08-18,17:33:20,Not Fulfilled,222
8093,32,29,Dosa,2023-11-21,08:40:38,Not Fulfilled,564
8094,7,64,Pizza,2023-01-16,22:52:14,Completed,371
8095,31,34,Biryani,2023-10-03,00:54:09,Completed,467
8096,6,10,Biryani,2023-09-03,09:14:48,Completed,222
8097,27,39,Pizza,2023-09-27,10:26:43,Not Fulfilled,643
8098,5,8,Pasta,2023-03-05,10:30:06,Completed,291
8099,5,3,Chole Bhature,2023-11-05,12:11:07,Not Fulfilled,619
8100,16,21,Burger,2023-07-01,20:52:11,Not Fulfilled,533
8101,21,60,Pasta,2023-12-25,15:28:38,Completed,685
8102,26,43,Chole Bhature,2023-04-13,08:58:21,Completed,786
8103,27,52,Chole Bhature,2023-07-22,07:48:56,Not Fulfilled,723
8104,5,46,Burger,2023-06-29,03:18:36,Not Fulfilled,565
8105,21,19,Shawarma,2023-06-26,09:13:26,Not Fulfilled,458
8106,31,31,Shawarma,2023-08-12,17:24:42,Not Fulfilled,408
8107,23,31,Dosa,2023-01-26,04:53:30,Not Fulfilled,717
8108,29,34,Paneer Butter Masala,2023-07-20,16:27:00,Completed,365
8109,21,70,Pasta,2023-05-20,23:51:44,Completed,408
8110,21,40,Dosa,2023-10-14,19:02:27,Not Fulfilled,213
8111,6,70,Dosa,2023-03-22,17:45:12,Completed,497
8112,32,41,Dosa,2023-07-19,10:10:30,Not Fulfilled,180
8113,32,17,Dosa,2023-03-28,16:17:16,Completed,422
8114,6,56,Chole Bhature,2023-04-27,09:34:58,Not Fulfilled,645
8115,4,6,Pasta,2023-07-01,00:56:23,Not Fulfilled,615
8116,2,58,Pizza,2023-09-30,17:03:57,Completed,329
8117,2,56,Burger,2023-06-09,13:39:08,Completed,167
8118,1,61,Pasta,2023-07-13,06:52:41,Completed,691
8119,8,17,Biryani,2023-04-29,10:49:08,Not Fulfilled,709
8120,26,55,Pasta,2023-02-16,01:27:10,Completed,425
8121,30,25,Paneer Butter Masala,2023-11-10,10:20:21,Not Fulfilled,244
8122,27,18,Biryani,2023-09-06,09:11:48,Completed,431
8123,17,19,Burger,2023-12-24,12:49:07,Completed,558
8124,24,44,Biryani,2023-03-31,21:27:55,Completed,163
8125,5,57,Dosa,2023-06-22,01:13:01,Not Fulfilled,337
8126,18,61,Dosa,2023-06-07,03:25:05,Completed,427
8127,33,7,Pizza,2023-10-27,10:36:12,Not Fulfilled,621
8128,18,66,Dosa,2023-11-22,12:46:29,Not Fulfilled,592
8129,10,34,Dosa,2023-10-16,21:40:41,Completed,191
8130,23,19,Biryani,2023-08-11,03:06:40,Completed,350
8131,31,30,Dosa,2023-08-08,22:27:01,Completed,657
8132,8,15,Burger,2023-05-13,15:18:22,Completed,243
8133,2,44,Burger,2023-07-27,11:06:30,Completed,472
8134,15,57,Shawarma,2023-01-12,09:31:15,Completed,181
8135,29,62,Pizza,2023-04-06,01:23:55,Not Fulfilled,386
8136,21,7,Shawarma,2023-04-23,18:01:16,Completed,734
8137,22,19,Burger,2023-08-02,22:34:46,Completed,521
8138,2,13,Dosa,2023-07-27,00:20:06,Completed,740
8139,25,18,Shawarma,2023-03-25,14:43:45,Completed,390
8140,28,53,Shawarma,2023-11-27,07:12:29,Not Fulfilled,749
8141,22,62,Chole Bhature,2023-04-25,15:27:20,Not Fulfilled,431
8142,21,47,Dosa,2023-08-17,12:47:58,Completed,619
8143,7,63,Burger,2023-03-22,12:53:48,Not Fulfilled,504
8144,12,7,Pizza,2023-03-05,06:20:34,Not Fulfilled,619
8145,32,6,Dosa,2023-07-21,22:52:18,Completed,165
8146,10,68,Burger,2023-04-08,15:48:33,Not Fulfilled,395
8147,22,23,Pizza,2023-06-01,00:45:17,Completed,682
8148,24,32,Shawarma,2023-05-26,10:23:40,Not Fulfilled,310
8149,12,25,Pizza,2023-04-03,23:15:45,Completed,339
8150,28,24,Chole Bhature,2023-06-12,08:46:16,Completed,176
8151,6,19,Burger,2023-08-15,20:11:04,Not Fulfilled,468
8152,3,18,Pasta,2023-07-08,13:22:41,Completed,391
8153,5,49,Burger,2023-07-06,01:59:59,Completed,767
8154,8,53,Pizza,2023-12-02,14:30:25,Not Fulfilled,484
8155,28,43,Dosa,2023-09-01,16:00:22,Not Fulfilled,605
8156,24,37,Biryani,2023-12-22,18:00:40,Not Fulfilled,719
8157,25,30,Pizza,2023-03-02,20:59:51,Completed,185
8158,8,58,Chole Bhature,2023-02-02,20:21:10,Completed,725
8159,20,40,Chole Bhature,2023-10-23,07:06:22,Completed,731
8160,28,64,Shawarma,2023-08-07,08:29:50,Completed,350
8161,3,9,Shawarma,2023-10-11,20:49:38,Completed,410
8162,26,29,Shawarma,2023-08-29,06:18:12,Completed,777
8163,20,67,Dosa,2023-01-31,19:55:56,Completed,461
8164,1,70,Dosa,2023-01-30,05:02:14,Completed,686
8165,27,58,Burger,2023-01-05,20:35:45,Not Fulfilled,613
8166,16,8,Pizza,2023-01-18,08:55:47,Completed,337
8167,8,35,Shawarma,2023-07-30,12:14:38,Completed,172
8168,28,49,Pizza,2023-07-18,11:38:19,Completed,663
8169,27,71,Biryani,2023-05-26,23:19:08,Not Fulfilled,370
8170,18,22,Chole Bhature,2023-05-27,14:22:08,Completed,569
8171,19,45,Pasta,2023-05-29,22:37:04,Completed,318
8172,19,51,Biryani,2023-07-19,06:44:21,Not Fulfilled,337
8173,5,21,Paneer Butter Masala,2023-09-02,02:05:32,Not Fulfilled,725
8174,30,53,Chole Bhature,2023-02-28,17:42:20,Completed,479
8175,32,53,Paneer Butter Masala,2023-11-18,08:38:30,Completed,670
8176,2,8,Pizza,2023-07-12,00:21:30,Not Fulfilled,282
8177,24,49,Paneer Butter Masala,2023-02-08,22:48:21,Not Fulfilled,242
8178,16,3,Chole Bhature,2023-01-17,05:49:19,Not Fulfilled,448
8179,2,33,Chole Bhature,2023-11-12,15:15:23,Not Fulfilled,356
8180,2,56,Paneer Butter Masala,2023-05-02,19:40:36,Not Fulfilled,767
8181,19,60,Shawarma,2023-12-14,04:00:29,Not Fulfilled,397
8182,11,54,Pasta,2023-06-12,17:44:43,Completed,250
8183,18,55,Pizza,2023-07-06,02:25:35,Not Fulfilled,763
8184,16,65,Biryani,2023-08-14,19:48:30,Completed,662
8185,19,37,Pizza,2023-08-31,02:42:15,Not Fulfilled,231
8186,14,14,Chole Bhature,2023-12-10,23:57:57,Not Fulfilled,447
8187,16,14,Biryani,2023-05-17,00:07:13,Not Fulfilled,487
8188,13,56,Dosa,2023-01-20,23:34:20,Not Fulfilled,775
8189,29,22,Pizza,2023-10-01,13:47:33,Completed,477
8190,30,67,Chole Bhature,2023-03-28,01:44:02,Not Fulfilled,725
8191,19,43,Dosa,2023-03-16,05:20:12,Completed,631
8192,33,61,Paneer Butter Masala,2023-03-08,07:46:56,Completed,624
8193,5,63,Chole Bhature,2023-05-26,13:30:15,Not Fulfilled,708
8194,21,64,Burger,2023-09-17,15:27:56,Not Fulfilled,486
8195,19,3,Pasta,2023-09-16,01:47:57,Not Fulfilled,639
8196,6,69,Biryani,2023-11-10,23:10:27,Completed,218
8197,16,50,Shawarma,2023-06-18,00:00:05,Completed,540
8198,10,53,Chole Bhature,2023-11-27,02:40:03,Completed,177
8199,32,65,Chole Bhature,2023-12-28,21:18:22,Completed,793
8200,25,57,Burger,2023-10-30,16:39:39,Completed,443
8201,30,36,Biryani,2023-08-12,22:39:55,Completed,693
8202,18,2,Chole Bhature,2023-04-27,00:21:19,Not Fulfilled,312
8203,32,41,Biryani,2023-03-10,01:44:43,Not Fulfilled,535
8204,15,67,Paneer Butter Masala,2023-05-19,11:43:08,Completed,204
8205,5,15,Shawarma,2023-10-31,08:41:09,Completed,416
8206,16,66,Pasta,2023-01-16,12:20:38,Completed,585
8207,28,24,Dosa,2023-02-19,11:04:50,Completed,554
8208,1,18,Pizza,2023-03-22,22:31:21,Completed,785
8209,3,60,Paneer Butter Masala,2023-03-15,05:20:00,Completed,734
8210,19,24,Chole Bhature,2023-01-26,07:16:32,Not Fulfilled,480
8211,5,24,Paneer Butter Masala,2023-08-16,02:51:49,Completed,697
8212,17,26,Paneer Butter Masala,2023-08-25,10:45:14,Completed,294
8213,6,17,Shawarma,2023-06-02,06:44:03,Not Fulfilled,326
8214,17,54,Dosa,2023-07-12,23:30:50,Not Fulfilled,566
8215,13,58,Pizza,2023-06-25,13:44:21,Not Fulfilled,407
8216,19,22,Pasta,2023-01-11,00:01:13,Not Fulfilled,750
8217,15,46,Shawarma,2023-04-22,23:58:55,Not Fulfilled,615
8218,14,61,Paneer Butter Masala,2023-12-28,03:10:04,Completed,482
8219,15,55,Burger,2023-02-26,04:05:09,Not Fulfilled,160
8220,19,27,Chole Bhature,2023-05-24,19:37:07,Completed,731
8221,1,7,Chole Bhature,2023-04-09,06:57:03,Completed,496
8222,26,62,Paneer Butter Masala,2023-03-12,12:56:33,Not Fulfilled,199
8223,18,69,Pizza,2023-09-28,10:53:12,Not Fulfilled,492
8224,33,26,Dosa,2023-07-15,14:19:06,Not Fulfilled,509
8225,21,43,Dosa,2023-11-12,02:54:53,Completed,232
8226,7,1,Dosa,2023-09-19,21:41:34,Completed,716
8227,3,32,Chole Bhature,2023-05-21,23:01:15,Not Fulfilled,648
8228,3,67,Biryani,2023-07-13,06:15:39,Not Fulfilled,333
8229,19,69,Shawarma,2023-09-21,00:36:01,Not Fulfilled,190
8230,2,70,Paneer Butter Masala,2023-09-11,05:21:57,Not Fulfilled,521
8231,31,43,Shawarma,2023-11-22,03:06:36,Completed,409
8232,20,2,Dosa,2023-02-14,03:07:46,Not Fulfilled,477
8233,7,13,Paneer Butter Masala,2023-02-26,17:29:17,Not Fulfilled,536
8234,19,50,Paneer Butter Masala,2023-07-23,12:49:56,Completed,458
8235,16,63,Chole Bhature,2023-09-05,12:30:31,Not Fulfilled,510
8236,29,5,Chole Bhature,2023-02-22,04:04:09,Completed,757
